ID,Unnamed,Player,Team,Age,Height,Weight,Position,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,FatigueInjuryCorrelation,PressurePerformanceImpact,EffectiveTraining,Season
5560,4563,Player A,Team B,27,211.4115142559098,125.23271125458456,Defender,26,14.0,1,2,58.782696706517335,7.745204912790744,57,10,28,7,0.6391078469947064,2,4,13.415580878346091,2.925187892768368,1.6666666666666667,244.70514685312057,2020
5561,794,Player A,Team B,33,163.54531898998323,102.66176794714193,Midfielder,2,4.0,9,2,95.19006640240012,10.062363306099218,2,9,28,7,0.3409619736429885,48,2,5.957203856082,1.5870319161471949,6.127337820932273,59.48253857399818,2021
5562,2456,Player C,Team B,38,167.42416255821732,81.72992524363607,Defender,22,7.0,9,0,70.59831953531578,11.191420630983664,50,5,19,6,0.9976722632646592,52,6,15.401708613474671,5.46992141679459,1.0869565217391304,479.93315180035216,2019
5563,4006,Player D,Team C,34,199.6603075311401,82.34418613262412,Forward,18,0.0,3,0,59.50169994467316,11.887866660692469,26,4,3,9,0.2635514794967778,24,4,5.908953720099629,0.8434643019560886,3.0526315789473686,260.44772505206777,2022
5564,3082,Player D,Team A,19,169.9482862386587,93.19535710043584,Midfielder,29,15.0,2,2,50.84905126950987,11.636825901989145,75,7,13,5,0.2791304707742696,93,5,17.262033425246578,4.106013549235112,2.9,345.3170272210651,2021
5565,303,Player B,Team B,20,180.4165022051513,111.56942663289468,Midfielder,0,0.0,2,4,69.96097706141649,6.891528545466619,97,11,14,4,0.9306722555623984,98,2,5.645512749600416,1.980722632701433,0.875,132.69335675992227,2021
5566,2922,Player A,Team B,34,181.74227204287735,89.13883846742277,Defender,50,18.0,0,0,60.93643315003997,10.168399137804304,15,12,6,6,0.0246444046363226,84,5,7.060960715155562,1.958344971428117,12.166666666666666,193.8253859743925,2022
5567,4771,Player D,Team B,22,180.211916364689,106.06207393354256,Goalkeeper,5,17.0,8,0,51.48496072148225,7.65614854595719,13,3,22,6,0.6966889878731969,82,6,9.126613857849026,6.930538742894584,2.0,259.0987814040232,2021
5568,1268,Player A,Team C,33,194.7098956032692,54.24272499824694,Goalkeeper,0,12.0,7,3,52.61182782220553,12.449856849280511,1,7,27,3,0.7253263907358781,78,7,14.500471883912,0.8955654771414068,5.209709401709402,418.4550337813369,2021
5569,2399,Player D,Team A,37,188.85165043833382,65.91116850669667,Forward,8,4.0,9,4,57.50065674601464,11.832810150588804,87,0,27,9,0.8363785774103993,82,1,19.64538649446959,5.09235522453829,6.444444444444445,179.02522636907435,2021
5570,1915,Player B,Team C,37,191.5145887834217,88.07950048016453,Goalkeeper,12,1.0,9,4,69.3582029103051,7.612302310286605,27,12,6,4,0.9744393106384752,2,1,6.767342789299017,0.2840217508260416,3.615384615384616,231.8142503267136,2020
5571,1306,Player D,Team A,33,163.40174485224284,80.55411445153949,Midfielder,0,0.0,0,2,65.85642925459325,13.052067239051654,84,2,9,9,0.9756019191566524,65,5,7.140615038208776,0.0,1.0,323.6132334939859,2022
5572,4546,Player B,Team A,29,173.92382190031498,79.94420364208744,Defender,14,3.0,3,1,97.11050849277824,11.868008302128516,37,6,16,5,0.0652767575664639,20,7,10.533055950514704,0.0,6.533333333333333,287.4795961959714,2022
5573,3453,Player D,Team B,28,185.54426899144823,90.04964230157475,Defender,10,14.0,7,3,82.81991894442328,6.019542249931957,12,0,15,6,0.8218393227529025,34,4,17.543287066329803,0.0,6.127337820932273,297.4811933427384,2019
5574,3487,Player C,Team C,30,177.0440061592344,108.9701561505313,Goalkeeper,26,0.0,3,2,62.50756216157193,14.962886107893334,89,4,17,2,0.6463099336573813,41,0,12.008464291262213,0.8033245414156454,1.4814814814814814,356.50153044068645,2022
5575,4470,Player B,Team B,21,195.94772215208644,89.13883846742277,Midfielder,24,17.0,9,4,63.156732341953614,5.166051057415373,13,0,22,6,0.6473421343730912,41,0,9.824159003837323,1.9613872020343173,3.56,556.3806071273646,2020
5576,4296,Player B,Team B,32,197.5072840863788,77.32693232082609,Defender,10,6.0,2,2,56.50287009631284,12.884582659570164,60,0,6,9,0.1283499266146948,75,9,13.41805748313292,0.0,3.909090909090909,240.98031512509175,2020
5577,4323,Player D,Team A,36,188.85165043833382,91.06930146332279,Goalkeeper,0,10.0,5,3,92.48682766108084,8.685039182858986,48,6,2,7,0.6501871664456533,91,8,8.907847961686251,0.0474146777296611,9.688888888888888,394.20693468294775,2021
5578,2580,Player B,Team A,18,210.62548389081098,116.82923207797155,Midfielder,5,10.0,7,3,65.512617216634,8.30259236999504,21,2,6,8,0.9824825806012478,23,3,11.017398608712814,3.376390876986104,3.6666666666666665,283.79855258331594,2019
5579,4507,Player B,Team C,33,160.38342560577578,110.22452343659896,Forward,21,12.0,9,4,57.14121475761835,7.4620005278220445,42,3,16,4,0.911818569539447,38,9,9.989077238480627,2.231421836085256,2.4545454545454546,241.985745176702,2019
5580,1898,Player D,Team A,36,178.67869636655192,91.06930146332279,Goalkeeper,20,4.0,6,4,53.23910472623437,6.062141886865434,24,4,7,7,0.4391306608048505,44,0,17.06211533621969,3.898720052887573,0.4761904761904761,323.92112749465286,2022
5581,807,Player A,Team B,23,179.53478438623182,98.73021474569788,Defender,0,8.0,6,1,99.58319819391885,10.64091974981812,73,14,5,0,0.0399479732860943,67,7,18.863835896570013,3.029182518132064,6.127337820932273,116.90253932524678,2020
5582,2665,Player A,Team A,33,188.85165043833382,95.4054227132664,Midfielder,0,17.0,1,0,95.16182275474713,11.44731593822788,58,11,29,2,0.3622934900002048,62,1,16.393582882353677,7.690874055799425,0.8,572.4672135912986,2022
5583,4227,Player D,Team A,29,179.08065639467733,74.0261122477286,Midfielder,5,0.0,1,4,81.43265844531697,10.326594629168294,26,9,29,8,0.8263903116005552,12,1,11.586253640449751,0.4684573701702488,10.166666666666666,365.3219266848049,2020
5584,4894,Player C,Team C,27,180.92712039358003,100.55032631199576,Midfielder,29,0.0,2,1,72.17060331912299,5.116439519050109,42,8,28,4,0.701499101465166,30,0,12.565024662449956,5.414523669747114,3.809523809523809,755.5413256967869,2019
5585,4691,Player A,Team A,32,190.9668600009172,101.6088778187993,Goalkeeper,19,18.0,2,2,51.83520147444408,6.074102456958244,45,11,15,1,0.4593436555939564,95,0,6.876105408941536,7.810734135916132,1.3,519.7689702440249,2021
5586,3611,Player C,Team A,24,177.35225975125795,82.1593766615417,Forward,2,14.0,9,4,77.84687928336399,13.833420087804068,65,11,15,0,0.055101535158831,87,8,16.202970667018064,0.8311282326115499,12.333333333333334,310.4480810663533,2020
5587,2700,Player A,Team A,24,164.2311562757627,82.1593766615417,Defender,6,11.0,0,0,76.84887461526019,8.532415152268374,57,9,7,5,0.4268947278233026,65,0,13.94713519092566,2.80105127851403,6.127337820932273,264.20786277134766,2020
5588,2574,Player A,Team A,26,190.27979037958625,52.17760089311913,Goalkeeper,0,6.0,1,3,91.46566178072388,12.83837091541303,69,4,14,5,0.4690249397178835,41,5,18.536599942061542,6.134349244591149,4.02482651862923,368.257564700602,2022
5589,450,Player B,Team A,28,195.73836216668465,80.28934402385849,Forward,25,0.0,8,4,86.88619783111699,6.058138931269501,79,6,17,6,0.928555532894136,20,6,8.009167153627299,0.0,1.7692307692307692,459.718798321486,2019
5590,1808,Player D,Team A,33,173.6922913931008,93.58136285597664,Goalkeeper,25,0.0,8,0,68.86264955084708,9.612016363748795,1,8,2,8,0.6410861035821595,6,3,16.395891828989182,0.8288177332105976,0.4230769230769231,672.2358598908472,2022
5591,2092,Player B,Team B,26,177.74582586413914,78.52760123107734,Defender,26,15.0,1,2,51.92089470978927,10.41794631270384,11,13,3,0,0.3116529166546489,75,4,15.270074925787846,0.1875679193575605,2.851851851851852,385.8345766416694,2021
5592,2860,Player C,Team C,37,166.006145767355,50.97953871193239,Defender,4,16.0,7,1,87.99697605687967,13.639818533042556,80,12,27,8,0.5253182644507214,99,3,8.987683007146282,1.8774759060624653,6.127337820932273,237.6030170337152,2022
5593,2662,Player B,Team B,23,198.4342230713912,117.09878055646696,Midfielder,10,0.0,6,4,83.04159913626617,8.961600381129555,8,14,8,5,0.06605530782216,4,3,15.010679593112377,4.822746985294282,3.363636363636364,144.70672363489547,2021
5594,1798,Player C,Team C,32,184.1695804132857,87.2424280783373,Forward,1,4.0,7,4,92.11846221345128,12.391842793728014,38,4,15,5,0.9725682356497368,93,9,18.865600708649744,6.344425759937419,6.127337820932273,30.04944146906592,2021
5595,1256,Player B,Team C,32,168.39727326693938,75.41899099922504,Defender,29,10.0,5,2,81.2591952396853,14.02806019491646,93,14,5,0,0.360059901930726,10,0,18.776539815006785,2.7836517065450006,0.3218390804597701,380.0458217550488,2021
5596,2907,Player A,Team A,32,190.22839689969567,93.57383233203262,Defender,30,0.0,5,1,74.09872857089772,8.23672055578967,99,11,14,8,0.4778673549131358,51,5,15.79439861774212,6.966815932913646,6.75,171.1241813185867,2021
5597,228,Player A,Team B,22,180.211916364689,83.01569609298721,Goalkeeper,21,0.0,7,2,85.86280097069015,9.533195984111993,8,7,0,3,0.3552839742369226,93,9,5.721096688010902,1.592925505813647,3.5,539.8268301027182,2022
5598,815,Player A,Team B,32,179.36155760911393,72.80849163914992,Midfielder,0,12.0,1,3,61.91147466887959,12.77115254902913,83,4,8,2,0.6825117301162001,38,9,18.083965059802424,2.2465451448580276,7.363636363636363,210.8578760756736,2019
5599,1487,Player A,Team A,28,165.98034558082784,77.16946847690994,Midfielder,3,14.0,6,2,91.17696952777212,11.218576963643958,19,13,17,4,0.662232158329593,1,6,14.8666791050681,1.6150459843643057,6.127337820932273,148.1332543127374,2020
5600,45,Player D,Team C,22,162.9898361454526,84.7220925977481,Defender,20,2.0,2,4,50.262977621558754,9.390902134735413,11,12,9,0,0.7153223105291356,8,6,9.656513797741017,3.347755456783865,2.619047619047619,259.42152659646405,2022
5601,1744,Player B,Team C,21,176.48216496920645,86.19338482830932,Goalkeeper,19,7.0,7,1,97.40331668671874,13.558403438731617,69,11,19,8,0.2681432296119208,81,7,7.80875542558549,2.2465451448580276,0.7,212.82391955214428,2020
5602,504,Player C,Team A,19,196.3929456332824,76.1985127495514,Forward,0,12.0,4,3,66.82654710578416,8.415340877410436,99,0,10,4,0.315668481164066,83,6,6.743057944959757,2.882469676412161,10.943700966976829,637.3181455022229,2021
5603,1847,Player D,Team B,36,177.70356093297835,63.83066610453339,Defender,0,0.0,4,3,96.86360527346346,6.972135168390525,22,1,3,8,0.1252512310962079,63,5,5.753553488866415,0.0,7.871666666666667,138.2721250090995,2019
5604,3912,Player A,Team B,22,173.21430754796245,86.21583780369465,Goalkeeper,9,16.0,0,0,67.52800488165809,13.266361526943063,79,4,18,4,0.6555099718461126,33,7,16.311548719261346,0.8510628051642283,9.7,372.9189186791501,2020
5605,3257,Player B,Team B,24,177.35225975125795,82.1593766615417,Forward,0,0.0,1,4,77.61572389214518,8.465403708784152,79,1,12,2,0.0397971273356525,15,2,8.537644984149129,3.549194378260638,1.1713025532295274,276.25157123198835,2019
5606,2276,Player D,Team B,30,180.3157683812511,87.18775651603822,Forward,0,2.0,1,4,90.4238516361184,8.916404125278335,59,0,11,5,0.5976823355234591,31,8,5.363794040648826,1.5076005856454433,8.7,72.96535080277864,2022
5607,360,Player D,Team A,37,188.85165043833382,73.70101803591015,Goalkeeper,5,9.0,4,3,95.46529567858514,9.600168486790064,56,6,2,5,0.8696958848516338,21,2,10.95905977762984,0.0,6.127337820932273,97.4452540224524,2021
5608,3850,Player D,Team C,22,198.43669726232247,97.52048623598594,Forward,9,14.0,6,2,60.45967008220016,12.23646022842546,4,2,3,6,0.8908321482896335,3,3,12.239106208885085,1.4973334420884217,5.7,194.1144225724013,2022
5609,2652,Player D,Team A,29,170.90124676160826,79.94420364208744,Forward,22,1.0,6,0,55.7436339031937,11.732296215587162,11,11,10,5,0.4490377603699617,66,9,7.538453463501904,1.747417549051469,3.9130434782608696,191.55883013431165,2021
5610,2190,Player B,Team C,37,188.85165043833382,74.39826561223643,Defender,20,1.0,1,3,97.8326620650216,5.095265393556423,97,2,9,2,0.4593036882130737,35,5,5.660725042438247,0.0,2.1904761904761907,163.20190705573486,2020
5611,3905,Player D,Team B,34,181.74227204287735,76.48475222833385,Defender,6,18.0,8,2,83.8280761334924,5.875718876312072,13,12,20,6,0.0769691830080173,41,7,7.836882246471033,2.122062432950944,1.1428571428571428,132.77160278892106,2021
5612,762,Player A,Team A,33,168.56028452695497,88.04781664113997,Goalkeeper,0,5.0,2,0,70.67903225642331,7.178448542526594,81,6,13,7,0.6707650254430357,59,2,15.186541427548615,0.2384124112534298,9.534121212121212,395.5495805837957,2022
5613,1487,Player A,Team A,28,165.98034558082784,77.16946847690994,Midfielder,3,14.0,6,2,91.17696952777212,11.218576963643958,19,13,17,4,0.8212594203728455,16,9,6.233655158768096,1.6150459843643057,6.127337820932273,148.1332543127374,2021
5614,1705,Player D,Team C,31,186.85214052374064,59.85833993571086,Defender,26,0.0,8,3,99.4880975596034,5.945395546137701,11,1,10,6,0.244655054604713,56,5,13.325555458354907,4.269303288594235,0.3333333333333333,481.1710149067611,2022
5615,2176,Player D,Team C,22,184.34750111531204,86.21583780369465,Forward,0,0.0,9,1,50.4365537866194,14.66937065111765,44,8,6,4,0.4213008816333646,45,4,7.1961798186225,1.739815382240853,0.8,339.464443175254,2019
5616,3232,Player C,Team B,35,166.70457024586517,101.41446804277356,Defender,0,9.0,5,0,88.9508510181227,5.297234698427564,3,8,12,6,0.8388393367652703,59,4,7.935337603706291,0.0,6.127337820932273,175.1131489237105,2022
5617,901,Player D,Team C,29,191.54327060433883,112.22215577595378,Forward,27,19.0,3,3,63.73285001639758,8.239220628754996,22,12,13,1,0.877120467662288,50,4,10.89616824900048,6.471390432863988,1.1428571428571428,794.8510178279262,2020
5618,2417,Player B,Team B,34,162.68112316150092,54.81464603883613,Midfielder,2,0.0,7,4,68.41004345273726,5.791941165694881,24,3,10,2,0.2431799802642259,85,8,6.51238004080597,0.0,6.127337820932273,10.999785104709694,2022
5619,506,Player D,Team C,32,182.32927001118645,77.32693232082609,Goalkeeper,12,19.0,9,0,91.78749430070616,14.358718750448688,42,9,28,3,0.5505706345413642,12,6,7.598052541733192,0.459070270586302,2.3846153846153846,236.482228086421,2022
5620,3796,Player A,Team B,25,172.68295077452234,105.08273976109544,Defender,25,8.0,8,1,81.40966499109615,7.319233284253125,17,8,10,8,0.192493150635827,92,8,10.23428617177031,2.1969552924776035,2.4615384615384617,478.05674578367285,2021
5621,4355,Player C,Team A,30,175.8258728478685,87.9030979189161,Goalkeeper,0,5.0,6,4,50.68590883493451,14.128230450206024,27,13,27,8,0.1018787641395565,12,8,9.945035082475504,1.447478518565853,10.461547619047618,138.00179085951544,2022
5622,258,Player D,Team B,32,160.73422897516568,112.16562675811636,Goalkeeper,21,8.0,0,0,93.82500685193229,12.86462245313357,55,7,14,9,0.9111205013919575,33,5,16.23907228513598,5.01416169543384,2.136363636363636,205.367719483162,2019
5623,2358,Player B,Team B,25,191.1358245741285,105.08273976109544,Forward,11,2.0,3,1,74.33981381991026,14.00232872588706,19,2,11,5,0.8205075042321092,84,5,6.121734576896365,0.4187084242619572,1.5833333333333333,65.5943985815723,2020
5624,492,Player A,Team A,34,199.0431874488587,84.50947003731721,Goalkeeper,22,0.0,3,1,56.65338266856679,14.257102408562345,59,7,27,3,0.7600349018031739,49,3,17.90676103499515,3.847658309477037,1.565217391304348,392.226135329039,2022
5625,3187,Player D,Team A,36,193.43696292111247,85.43190599586418,Forward,28,5.0,5,0,97.77513909955974,14.924235197282144,59,4,5,7,0.0487663188131404,21,7,17.243482561091824,0.4968738820527399,3.1724137931034484,203.33371623078355,2022
5626,143,Player D,Team C,29,175.58629689152465,79.94420364208744,Defender,19,6.0,6,0,57.61100144753591,6.453704092471648,53,14,28,3,0.8437287927102575,60,1,16.489874595379078,3.001941912490564,2.9,230.7680591081053,2021
5627,266,Player D,Team B,18,187.5185136047484,80.36089438522114,Midfielder,50,0.0,8,1,94.26327294413528,7.748137327359968,97,0,1,1,0.4380440759053837,52,4,9.640585436946989,3.033852277511889,11.833333333333334,94.38784510193152,2020
5628,3966,Player A,Team C,18,188.85165043833382,60.02094181648504,Midfielder,0,0.0,8,1,51.92661738511301,11.960161797413283,75,10,5,4,0.3423951232958596,54,0,17.343226783111813,0.1318076288575801,6.127337820932273,0.0,2021
5629,2678,Player C,Team C,39,163.10591661413162,93.05594765413784,Forward,10,10.0,7,1,97.3037147119384,14.035986711203712,28,2,17,1,0.5464763610253764,39,9,7.742031204339212,5.873834431057416,6.127337820932273,205.73136138951483,2021
5630,4727,Player C,Team A,33,178.32058497263785,95.4054227132664,Midfielder,0,15.0,6,0,97.12140936549724,10.541992097841074,79,0,18,5,0.0913532427235558,49,1,6.866138087825424,2.6822053861961086,3.5,323.6967847730274,2021
5631,1784,Player C,Team A,27,177.53331102457415,77.04555322945748,Forward,14,0.0,3,0,81.59148657587589,8.009331980998553,6,6,29,7,0.7566465493523988,64,0,5.67434500234231,0.2072473014517755,2.4,124.55155991517084,2019
5632,343,Player B,Team B,33,187.14068277937656,71.55605953633524,Goalkeeper,8,3.0,0,2,54.07691367312547,6.459822874808495,81,7,8,7,0.5824350768882959,86,5,19.08965544508364,0.0,3.555555555555556,143.88240030328086,2019
5633,604,Player C,Team A,36,179.88094591108828,58.34099318783254,Goalkeeper,5,8.0,1,1,53.475167896889616,9.051418858955756,18,12,18,2,0.1865900968731675,26,1,9.620163465579104,7.828705522719434,11.166666666666666,246.620525580125,2019
5634,1737,Player C,Team A,34,177.28908301964168,59.173902039516726,Midfielder,9,0.0,7,3,75.1688066168119,14.74612509824424,95,12,5,2,0.1882321997690456,71,3,18.76426820266859,0.8638986510228114,4.5,340.19295303263846,2021
5635,2971,Player B,Team C,39,181.06518489686363,89.13883846742277,Midfielder,29,0.0,9,3,85.07021349275539,10.961119735434632,18,9,26,4,0.1842486515726742,7,4,9.089203422789948,6.685162088126087,3.2333333333333334,227.57257884922103,2022
5636,4982,Player A,Team B,22,180.211916364689,104.10534782518287,Forward,16,18.0,0,2,84.99085390690419,14.156658816312536,59,8,7,5,0.0570023875519339,72,6,18.613489390045245,7.592833943196386,4.0,328.3640876113838,2022
5637,968,Player B,Team C,30,187.08327887804435,71.7991027716811,Midfielder,0,0.0,4,3,83.99851815396664,6.074286636819726,47,0,13,5,0.5877984493716848,62,9,18.55893579269132,0.8433435311657972,6.127337820932273,265.808715623035,2021
5638,499,Player D,Team A,36,198.0244709897156,98.6730584516797,Goalkeeper,20,9.0,7,3,95.41099636465422,14.056792592796306,29,7,18,7,0.8403481775885081,90,0,18.85514067516069,1.88334159993881,3.4285714285714284,501.475781460644,2020
